# cellvel_xx		cellvel_xy		cellvel_xz		cellvel_yx		cellvel_yy		cellvel_yz		cellvel_zx		cellvel_zy		cellvel_zz		exz		ezz		i		sxz		szz		tanPhi
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.995012354811984	100	5.64814963497794e-07	0.011402775568649985	-4.9533112363507165e-05
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9900495862284893	200	1.498367439023308e-09	0.016604478723687737	9.023875208354214e-08
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9851115701738395	300	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.980198183191203	400	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9753093024395073	500	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9704448056903675	600	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9656045713250309	700	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9607884783313355	800	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9559964063006856	900	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9512282354250395	1000	8.77950902297778e-05	0.0022415384980630543	0.03916733542860977
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.946483846493917	1100	0.03007119265228105	121.19193007873957	-0.000248128671873973
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.941763120891417	1200	0.6391241635850281	125.37712645290289	0.005097613748749546
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9370659405932522	1300	3.6079365602440596	66.24012084831399	-0.0544675419374011
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9323921881637983	1400	4.9360909643065085	70.90587464211532	-0.06961469679657069
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9277417467531595	1500	4.65298202065378	68.92758662481882	-0.06750536684216907
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9231145000942449	1600	1.4588158692563644	130.12004254049015	-0.01121130796435466
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.918510332499862	1700	11.290872937735664	191.29723577936235	0.059022666437053416
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9139291288598262	1800	6.8770901054836235	533.2297161112635	-0.012897049616133268
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9093707746380806	1900	33.9244158627019	2394.4880562420835	-0.01416771145475788
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9048351558698351	2000	23.648306808960754	13421.839436131004	-0.0017619274110298583
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9003221591587132	2100	51.938942892768196	69382.24519623553	-0.0007485912677784928
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8958316716739212	2200	32.00298289386796	129425.13707422602	-0.0002472702259956972
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8913635811474243	2300	56.00710749181707	186029.94795471372	-0.0003010650065087971
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8869177758711417	2400	29.719737928394746	240825.41185630424	-0.00012340781522727313
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8824941446941523	2500	34.658607621050635	258620.93436853366	-0.0001340131559947977
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8780925770199166	2600	0.006801096992019827	236402.8929213326	-2.876909376182218e-08
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8737129628035107	2700	0.04161309492541664	313289.82615734224	-1.3282619303608497e-07
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8693551925488767	2800	0.00020824536716795036	390673.87499355455	-5.330414458130482e-10
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8650191573060834	2900	3.0614656284794394e-05	469909.0664190495	6.515017153870628e-11
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8607047486686039	3000	6.453658187748353e-05	551073.8174283943	1.1711059360186225e-10
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8564118587706044	3100	1.3994821164653524e-05	634202.4270119288	-2.2066804806457e-11
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.8521403802842474	3200	5.960625547681012e-06	719331.5887656381	8.286339208193753e-12
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0012312248261715918	0.8491205697735116	3300	5160.2437027229735	781007.1719900415	-0.006607165577717346
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.00547682767503915	0.8491205697735116	3400	22953.830455804295	780975.5041510359	-0.029391229729742153
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.009722430523906745	0.8491205697735116	3500	40746.255259964324	780903.4959751278	-0.05217834914298055
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.013968033372774389	0.8491205697735116	3600	58536.76591682348	780791.2964520782	-0.07497107893340385
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.018213636221642033	0.8491205697735116	3700	76324.50453884629	780638.8483285138	-0.09777185019970577
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.022459239070509677	0.8491205697735116	3800	94108.59683880307	780446.0810007973	-0.1205830859168693
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.02670484191937732	0.8491205697735116	3900	111888.18361761609	780212.8628408426	-0.143407253259346
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.030950444768244965	0.8491205697735116	4000	129662.4240381128	779939.040225788	-0.16624686975609818
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.035196047617112286	0.8491205697735116	4100	147430.4952285814	779624.4595679822	-0.18910450207049417
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.03944165046597958	0.8491205697735116	4200	165191.57728500696	779268.948031941	-0.2119827534539924
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.04368725331484688	0.8491205697735116	4300	182944.8271797673	778872.2581380075	-0.2348842512597894
