# exz		ezz		i		sxz		szz		tanPhi		tens_media
0.0	0.995012354811984	100	5.64814963497794e-07	0.011402775568649985	-4.9533112363507165e-05	-0.11663417141466137
0.0	0.9900495862284893	200	1.498367439023308e-09	0.016604478723687737	9.023875208354214e-08	-0.008295478985378033
0.0	0.9851115701738395	300	0.0	0.0	0	0.0
0.0	0.980198183191203	400	0.0	0.0	0	0.0
0.0	0.9753093024395073	500	0.0	0.0	0	0.0
0.0	0.9704448056903675	600	0.0	0.0	0	0.0
0.0	0.9656045713250309	700	0.0	0.0	0	0.0
0.0	0.9607884783313355	800	0.0	0.0	0	0.0
0.0	0.9559964063006856	900	0.0	0.0	0	0.0
0.0	0.9512282354250395	1000	8.77950902297778e-05	0.0022415384980630543	0.03916733542860977	-10.08272911919285
0.0	0.946483846493917	1100	0.03007119265228105	121.19193007873957	-0.000248128671873973	-75.22611147515617
0.0	0.941763120891417	1200	0.6391241635850281	125.37712645290289	0.005097613748749546	-85.05705408687449
0.0	0.9370659405932522	1300	3.6079365602440596	66.24012084831399	-0.0544675419374011	-72.55587469310477
0.0	0.9323921881637983	1400	4.9360909643065085	70.90587464211532	-0.06961469679657069	-65.3333620212829
0.0	0.9277417467531595	1500	4.65298202065378	68.92758662481882	-0.06750536684216907	-55.27462794600985
0.0	0.9231145000942449	1600	1.4588158692563644	130.12004254049015	-0.01121130796435466	-78.89303073838674
0.0	0.918510332499862	1700	11.290872937735664	191.29723577936235	0.059022666437053416	-122.78991455555176
0.0	0.9139291288598262	1800	6.8770901054836235	533.2297161112635	-0.012897049616133268	-333.96295859351244
0.0	0.9093707746380806	1900	33.9244158627019	2394.4880562420835	-0.01416771145475788	-1329.5823034947819
0.0	0.9048351558698351	2000	23.648306808960754	13421.839436131004	-0.0017619274110298583	-7064.941202530146
0.0	0.9003221591587132	2100	51.938942892768196	69382.24519623553	-0.0007485912677784928	-34850.45414292973
0.0	0.8958316716739212	2200	32.00298289386796	129425.13707422602	-0.0002472702259956972	-74689.90309504286
0.0	0.8913635811474243	2300	56.00710749181707	186029.94795471372	-0.0003010650065087971	-117170.34323052644
0.0	0.8869177758711417	2400	29.719737928394746	240825.41185630424	-0.00012340781522727313	-165071.7287697302
0.0	0.8824941446941523	2500	34.658607621050635	258620.93436853366	-0.0001340131559947977	-200044.23737763008
0.0	0.8780925770199166	2600	0.006801096992019827	236402.8929213326	-2.876909376182218e-08	-175270.4282908683
0.0	0.8737129628035107	2700	0.04161309492541664	313289.82615734224	-1.3282619303608497e-07	-227769.4900763049
0.0	0.8693551925488767	2800	0.00020824536716795036	390673.87499355455	-5.330414458130482e-10	-302493.2490959471
0.0	0.8650191573060834	2900	3.0614656284794394e-05	469909.0664190495	6.515017153870628e-11	-378313.48780455464
0.0	0.8607047486686039	3000	6.453658187748353e-05	551073.8174283943	1.1711059360186225e-10	-455257.73461542785
0.0	0.8564118587706044	3100	1.3994821164653524e-05	634202.4270119288	-2.2066804806457e-11	-533337.8208797256
0.0	0.8521403802842474	3200	5.960625547681012e-06	719331.5887656381	8.286339208193753e-12	-612566.6424010614
0.0	0.8478902064170084	3300	2.9308049913092026e-05	806499.8561484002	-3.6339807985903957e-11	-692957.9334361702
0.0	0.8436612309090074	3400	1.09427717957785e-05	895741.0701359547	-1.221644531060479e-11	-774522.4645004933
0.0	0.8394533480303481	3500	3.4623793020393898e-06	987095.7656554274	-3.507642746031217e-12	-857274.5876201877
0.0	0.8352664525784806	3600	1.2110611628988742e-05	1080601.1493485146	-1.12072910863459e-11	-941226.4425770431
0.0037568201098821317	0.8348489133071395	3700	15806.73341694563	1090053.9819705011	-0.014500872138801461	-949633.596126459
0.007931064676417833	0.8348489133071395	3800	33369.143916003246	1089990.440412008	-0.030614161995209763	-949443.2466642348
0.01210530924295345	0.8348489133071395	3900	50929.771046800175	1089881.6687246573	-0.04672963359994528	-949116.9600514359
0.016279553809489068	0.8348489133071395	4000	68487.89026828425	1089727.540032599	-0.06284863670256094	-948654.6899608899
0.020453798376024686	0.8348489133071395	4100	86042.58704298522	1089528.0024181746	-0.07897235027646493	-948056.4558551057
0.024628042942560303	0.8348489133071395	4200	103592.97123398393	1089282.9601477433	-0.09510198453846487	-947322.2636486142
0.02880228750909592	0.8348489133071395	4300	121138.17747914336	1088992.220456369	-0.11123879051071404	-946452.073141668
0.03297653207563154	0.8348489133071395	4400	138677.35198798386	1088655.6615831673	-0.12738403600116646	-945445.9045904527
0.037150776642167156	0.8348489133071395	4500	156209.63492856573	1088273.0843916927	-0.14353900428942573	-944303.7431840139
0.041325021208702774	0.8348489133071395	4600	173734.1487252583	1087844.2380353918	-0.1597049859261249	-943025.5576022068
0.04549926577523839	0.8348489133071395	4700	191250.09492029087	1087368.9337745553	-0.17588335382767412	-941611.3685028641
0.04967351034177401	0.8348489133071395	4800	208756.60395811597	1086846.8688342553	-0.19207545234226686	-940061.1404192311
0.05384775490830963	0.8348489133071395	4900	226252.84243250417	1086277.7440741663	-0.20828268246012838	-938374.8550114349
0.058021999474845244	0.8348489133071395	5000	243738.03118668596	1085661.2870574577	-0.22450651422535833	-936552.5216630298
0.06219624404138086	0.8348489133071395	5100	261211.32012295016	1084997.1044839353	-0.2407484029620447	-934594.092425393
0.06637048860791712	0.8348489133071395	5200	278671.945601661	1084284.8677995598	-0.25700990014478015	-932499.5694681568
0.07054473317445344	0.8348489133071395	5300	296119.11798765627	1083524.1859670184	-0.2732925778886766	-930268.930477053
