# cellvel_xx		cellvel_xy		cellvel_xz		cellvel_yx		cellvel_yy		cellvel_yz		cellvel_zx		cellvel_zy		cellvel_zz		exz		i		sxz		szz		tanPhi
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	100	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	200	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	300	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	400	0.0	0.0	0
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	500	0.0001011413456635162	0.00381226035161943	0.026530545223794028
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	600	0.015349444954165353	53.42896900277306	-0.0002872869389145183
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	700	2.535703564343573	84.47164676103819	-0.03001839861742987
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	800	3.609632055639363	122.38923124588554	-0.029493052770202043
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	900	2.8926838445256156	566.8422416587025	0.005103155043740212
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	1000	15.41513424851107	13309.595674005348	-0.0011581970351374384
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	1100	40.283019905065736	129922.85807572035	-0.00031005336937391255
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	1200	120.66918663857498	244497.53652221637	-0.0004935394783726597
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	1300	0.6086406368400016	291081.05904178834	-2.09096613446299e-06
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	1400	0.002450944817252868	390726.2554366093	-6.272792736986943e-09
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	1500	0.00011980158040645194	551135.1826155173	2.1737240551022465e-10
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	1600	3.519070475488873e-05	719401.23045288	-4.8916659112099867e-11
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	1700	4.563058385574685e-05	895818.0303950845	5.093733582882039e-11
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.003944229967111282	1800	16581.67317377587	992708.3556192917	-0.01670346892913131
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.012336208620539538	1900	51858.59491696427	992538.297977938	-0.05224845733672332
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.020728187273967857	2000	87062.60017136383	992194.4988779726	-0.08774751348633654
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.029120165927396247	2100	122345.18895322327	991673.824745746	-0.1233724092542134
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.037512144580824636	2200	157570.844538784	990976.7613080118	-0.15900558993008354
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.045904123234253025	2300	192743.5608744029	990101.9619507235	-0.1946704160596296
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.054296101887681414	2400	227906.93105707894	989045.91045289	-0.23043109389403268
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0626880805411098	2500	263025.871092201	987806.9427778448	-0.2662725475005644
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.07108005919453819	2600	298103.8956038874	986381.8344883049	-0.3022195717528919
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.07947203784796658	2700	333100.9442304105	984769.1624632535	-0.33825281794690654
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.08786401650139497	2800	368070.5882000251	982962.2756274268	-0.3744503704021448
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.09625599515482336	2900	401084.1163822125	978869.1487080683	-0.40974232042308373
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.10464797380825175	3000	430068.21405456925	969972.4971990288	-0.4433818642244693
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.11303995246168014	3100	459225.0633876327	961016.328233029	-0.47785354930647855
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.12143193111510853	3200	487080.3459345135	955149.7317088256	-0.5099518219652271
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1298239097685361	3300	505888.10011182947	966926.0888090145	-0.5231921094764789
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1382158884219631	3400	521120.9955955376	985271.7590354937	-0.5289109231200085
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1466078670753901	3500	535945.5053831384	1003178.014134899	-0.5342476587720242
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.15499984572881711	3600	550382.2217296904	1020631.4659011904	-0.539256568230255
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.16339182438224412	3700	564438.6259192447	1037616.723796712	-0.5439760298522602
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.17178380303567112	3800	578125.5792737112	1054116.8627776084	-0.548445433033245
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.18017578168909812	3900	589809.4894289891	1069508.6556578286	-0.5514770603387139
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.18856776034252512	4000	597812.068728047	1083212.6076818232	-0.5518880268642931
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.19695973899595212	4100	603336.1775006976	1096092.7345004634	-0.5504426391218292
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.20535171764937912	4200	608264.3436903305	1108316.678782477	-0.5488181810622297
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.21374369630280612	4300	612785.6795436724	1119962.5154022619	-0.547148383197071
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.22213567495623313	4400	616912.2952788074	1130999.66860874	-0.545457538495728
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.23052765360966013	4500	620642.4611154558	1141403.481116786	-0.5437537832880965
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.23891963226308713	4600	623947.7760003868	1151193.4474839116	-0.5420008056544352
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.24731161091651413	4700	624880.3962702481	1160891.082746733	-0.5382765063469575
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.25570358956994116	4800	514285.4320793498	1050984.599660227	-0.48933679165766386
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.26409556822336816	4900	528140.7331860383	1066199.0172007175	-0.49534910899905016
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.27248754687679516	5000	541320.0582806913	1081238.5626664895	-0.5006481242638242
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.28087952553022216	5100	549825.7640159648	1096862.9810355296	-0.5012711464625086
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.28927150418364916	5200	399615.55581375037	957128.6837974453	-0.4175149722065168
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.29766348283707617	5300	428762.38267749525	962302.0301764417	-0.4455590544674213
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.30605546149050317	5400	448271.19725162507	976227.1323405168	-0.45918739850724005
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.31444744014393017	5500	464870.23337159073	992724.7245961559	-0.46827707807992963
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.32283941879735717	5600	480941.1050718471	1008337.8934341935	-0.476964228165481
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.33123139745078417	5700	496501.4196463373	1022961.6639125642	-0.48535681947977166
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.33962337610421117	5800	511739.82428559253	1037082.4497756668	-0.4934417937515845
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3480153547576382	5900	526663.8885639346	1050690.0463949991	-0.5012552373280399
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3564073334110652	6000	541281.6811983082	1063781.2872144075	-0.5088279778033092
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3647993120644922	6100	555590.0172975534	1076360.8819536637	-0.5161744788505525
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3731912907179192	6200	569603.7678312474	1088407.4378530988	-0.5233368939069362
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3815832693713462	6300	583084.2803456712	1099322.9332234904	-0.5304030896871422
