# cellvel_xx		cellvel_xy		cellvel_xz		cellvel_yx		cellvel_yy		cellvel_yz		cellvel_zx		cellvel_zy		cellvel_zz		exz		ezz		i		sxz		szz		tanPhi
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9960079096612307	100	0.04174104531439222	0.09504436950042597	-0.4391743091546853
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9920317561077348	200	4.869156559544512e-06	7.391938841011168e-09	658.7116944921103
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9880714757184244	300	0.0006070561889430831	0.0006734326732405315	0.90143560457492
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9841270051261953	400	0.0006870022495935802	0.0011221196884632998	0.6122361604174361
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9801982812169094	500	0.006769346652240157	3.808101083974372e-05	177.7617374897844
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9762852411283854	600	0.1331577159114949	16.990444666491232	-0.007837211946201161
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9723878222493938	700	0.8137536253952672	28.134007291645336	-0.028924198993753696
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9685059622186553	800	1.018767717702759	22.836416217490886	-0.04461154097035872
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9646395989238413	900	0.4766781546887853	16.928531120973357	-0.028158270276516306
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9607886705005833	1000	2.9691660532608237	29.042148679749943	-0.10223644558817088
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9569531153314786	1100	2.4981643329801684	245.72708919408035	-0.010166418123347672
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9531328720451088	1200	5.38492521434044	1836.8442419554312	-0.002931617766680022
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.949327879515054	1300	56.0677157372796	4635.17788128859	0.012096130326220113
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.945538076858917	1400	88.66541353510958	9023.836209146844	0.009825689593660347
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9417634034373499	1500	584.15130026057	16700.623503902676	-0.03497781385970787
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.938003798853081	1600	1404.594088996268	21828.01427793023	-0.06434823026556377
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9342592029499506	1700	4351.939760673497	32345.730301623775	-0.1345444891827045
-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.9305295558119474	1800	2538.53660508386	38468.33723667106	-0.0659902867510459
