# exz		ezz		i		sxz		szz		tanPhi
0.0	0.995012354811984	100	5.64814963497794e-07	0.011402775568649985	-4.9533112363507165e-05
0.0	0.9900495862284893	200	1.498367439023308e-09	0.016604478723687737	9.023875208354214e-08
0.0	0.9851115701738395	300	0.0	0.0	0
0.0	0.980198183191203	400	0.0	0.0	0
0.0	0.9753093024395073	500	0.0	0.0	0
0.0	0.9704448056903675	600	0.0	0.0	0
0.0	0.9656045713250309	700	0.0	0.0	0
0.0	0.9607884783313355	800	0.0	0.0	0
0.0	0.9559964063006856	900	0.0	0.0	0
0.0	0.9512282354250395	1000	8.77950902297778e-05	0.0022415384980630543	0.03916733542860977
0.0	0.946483846493917	1100	0.03007119265228105	121.19193007873957	-0.000248128671873973
0.0	0.941763120891417	1200	0.6391241635850281	125.37712645290289	0.005097613748749546
0.0	0.9370659405932522	1300	3.6079365602440596	66.24012084831399	-0.0544675419374011
0.0	0.9323921881637983	1400	4.9360909643065085	70.90587464211532	-0.06961469679657069
0.0	0.9277417467531595	1500	4.65298202065378	68.92758662481882	-0.06750536684216907
0.0	0.9231145000942449	1600	1.4588158692563644	130.12004254049015	-0.01121130796435466
0.0	0.918510332499862	1700	11.290872937735664	191.29723577936235	0.059022666437053416
0.0	0.9139291288598262	1800	6.8770901054836235	533.2297161112635	-0.012897049616133268
0.0	0.9093707746380806	1900	33.9244158627019	2394.4880562420835	-0.01416771145475788
0.0	0.9048351558698351	2000	23.648306808960754	13421.839436131004	-0.0017619274110298583
0.0	0.9003221591587132	2100	51.938942892768196	69382.24519623553	-0.0007485912677784928
0.0	0.8958316716739212	2200	32.00298289386796	129425.13707422602	-0.0002472702259956972
0.0	0.8913635811474243	2300	56.00710749181707	186029.94795471372	-0.0003010650065087971
0.0	0.8869177758711417	2400	29.719737928394746	240825.41185630424	-0.00012340781522727313
0.0	0.8824941446941523	2500	34.658607621050635	258620.93436853366	-0.0001340131559947977
0.0	0.8780925770199166	2600	0.006801096992019827	236402.8929213326	-2.876909376182218e-08
0.0	0.8737129628035107	2700	0.04161309492541664	313289.82615734224	-1.3282619303608497e-07
0.0	0.8693551925488767	2800	0.00020824536716795036	390673.87499355455	-5.330414458130482e-10
0.0	0.8650191573060834	2900	3.0614656284794394e-05	469909.0664190495	6.515017153870628e-11
0.0	0.8607047486686039	3000	6.453658187748353e-05	551073.8174283943	1.1711059360186225e-10
0.0	0.8564118587706044	3100	1.3994821164653524e-05	634202.4270119288	-2.2066804806457e-11
0.0	0.8521403802842474	3200	5.960625547681012e-06	719331.5887656381	8.286339208193753e-12
0.0	0.8478902064170084	3300	2.9308049913092026e-05	806499.8561484002	-3.6339807985903957e-11
0.0020296524007091888	0.8456885002954958	3400	8517.186094684217	852639.6707793305	-0.009989197531589552
0.006258094902186688	0.8456885002954958	3500	26260.866749122688	852598.8447221572	-0.03080096450011085
0.010486537403664205	0.8456885002954958	3600	44003.24703935484	852516.8642839427	-0.05161569100021808
0.014714979905141723	0.8456885002954958	3700	61743.52715768597	852393.5526746194	-0.07243546946589244
0.018943422406619104	0.8456885002954958	3800	79480.82563989566	852228.7931441852	-0.0932623096981524
0.02317186490809645	0.8456885002954958	3900	97214.28277141324	852022.4943229131	-0.11409825846049719
0.027400307409573794	0.8456885002954958	4000	114943.0460305773	851774.5668734473	-0.1349453840263054
0.03162874991105117	0.8456885002954958	4100	132666.27515074774	851484.8365243967	-0.1558057988352052
0.03585719241252886	0.8456885002954958	4200	150383.11115723292	851153.1114499724	-0.17668162065582943
0.04008563491400655	0.8456885002954958	4300	168092.74510998983	850779.2322826142	-0.19757504500785972
0.044314077415484245	0.8456885002954958	4400	185794.34488580146	850362.9743830023	-0.218488281454879
0.048542519916961936	0.8456885002954958	4500	203487.0486518756	849904.0509264487	-0.23942355425893308
0.05277096241843963	0.8456885002954958	4600	221170.09279998788	849402.2346923243	-0.2603832245391978
0.05699940491991732	0.8456885002954958	4700	238842.67091907328	848857.2355651467	-0.28136965900992544
0.06122784742139501	0.8456885002954958	4800	256503.94969179385	848268.7002985388	-0.302385257880575
0.0654562899228727	0.8456885002954958	4900	274153.1752553275	847636.3185028686	-0.32343254916158914
0.06968473242435039	0.8456885002954958	5000	291789.5873947522	846959.7364525386	-0.3445141189555276
0.07391317492582808	0.8456885002954958	5100	309412.39044653886	846238.5405724152	-0.365632591298956
0.07814161742730577	0.8456885002954958	5200	327020.8662736822	845472.3491723313	-0.3867907289857756
0.08237005992878346	0.8456885002954958	5300	343967.303787743	843928.4154839375	-0.40757876791066494
0.08659850243026115	0.8456885002954958	5400	359439.0578621003	840786.9983515778	-0.4275031114501127
0.09082694493173885	0.8456885002954958	5500	374084.62234053237	836532.8739171611	-0.4471846044601191
0.09505538743321654	0.8456885002954958	5600	388722.24563871126	832254.7699614952	-0.46707121385041234
0.09928382993469423	0.8456885002954958	5700	403411.7124011837	827968.1412168475	-0.48723096012884975
0.10351227243617192	0.8456885002954958	5800	418157.73915829486	823694.5169458016	-0.5076611905938052
0.10774071493764961	0.8456885002954958	5900	431647.207457748	822147.4940321958	-0.5250240505395792
0.1119691574391273	0.8456885002954958	6000	443044.3512574043	824814.0756943729	-0.5371445084571644
0.116197599940605	0.8456885002954958	6100	451332.9685809751	834151.5238148195	-0.5410683259522168
0.12042604244208269	0.8456885002954958	6200	459522.00511232635	843415.0536542746	-0.5448349577368222
0.12465448494356038	0.8456885002954958	6300	467629.4736521952	852560.5466609546	-0.5485000161966932
0.12888292744503807	0.8456885002954958	6400	475625.2885755247	861623.2114120733	-0.552010765582841
